url,time,status
https://fbref.com/en/players/f3cccffe/Emiliano-Insua,2024-12-04 13:38:37.858679,200
https://fbref.com/en/players/c311243f/Dennis-Aogo,2024-12-04 13:38:42.241902,200
https://fbref.com/en/players/00a6485f/Andreas-Beck,2024-12-04 13:38:47.493373,200
https://fbref.com/en/players/e5f63987/Daniel-Ginczek,2024-12-04 13:38:51.067841,200
https://fbref.com/en/players/71a20ce8/Mario-Gomez,2024-12-04 13:38:54.226425,200
https://fbref.com/en/players/df8e7b62/Erik-Thommy,2024-12-04 13:38:58.216979,200
https://fbref.com/en/players/debc2f28/Chadrac-Akolo,2024-12-04 13:39:03.413873,200
https://fbref.com/en/players/463503e2/Marcin-Kaminski,2024-12-04 13:39:07.490790,200
https://fbref.com/en/players/31114001/Berkay-Ozcan,2024-12-04 13:39:10.990713,200
https://fbref.com/en/players/0f26fd24/Anastasios-Donis,2024-12-04 13:39:14.912641,200
https://fbref.com/en/players/863ff1ee/Simon-Terodde,2024-12-04 13:39:19.516796,200
https://fbref.com/en/players/a572e291/Orel-Mangala,2024-12-04 13:39:23.430303,200
https://fbref.com/en/players/d4a2533d/Josip-Brekalo,2024-12-04 13:39:27.432353,200
https://fbref.com/en/players/13ddc856/Takuma-Asano,2024-12-04 13:39:29.963002,200
https://fbref.com/en/players/0dabaf14/Dzenis-Burnic,2024-12-04 13:39:35.595246,200
https://fbref.com/en/players/74ced675/Ailton,2024-12-04 13:39:38.665159,200
https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen,2024-12-04 13:39:41.776537,200
https://fbref.com/en/players/e199d5b0/Matthias-Zimmermann,2024-12-04 13:39:47.461434,200
https://fbref.com/en/players/a5d77c4e/Ebenezer-Ofori,2024-12-04 13:39:50.953428,200
https://fbref.com/en/players/126cf855/Anto-Grgic,2024-12-04 13:39:55.357483,200
https://fbref.com/en/players/f26dee6b/Jens-Grahl,2024-12-04 13:39:57.845569,200
https://fbref.com/en/players/d2a184cc/Mitchell-Langerak,2024-12-04 13:40:03.344896,200
https://fbref.com/en/players/b56dd813/Alexander-Meyer,2024-12-04 13:40:07.545313,200
https://fbref.com/en/players/51900795/Nicolas-Sessa,2024-12-04 13:40:11.545094,200
https://fbref.com/en/squads/f0ac8ee6/2017-2018/Eintracht-Frankfurt-Stats,2024-12-04 13:40:15.977005,200
https://fbref.com/en/players/ad3389d5/Lukas-Hradecky,2024-12-04 13:40:17.855585,200
https://fbref.com/en/players/fa661778/Marius-Wolf,2024-12-04 13:40:23.465814,200
https://fbref.com/en/players/f4ec4fd0/Kevin-Prince-Boateng,2024-12-04 13:40:25.880643,200
https://fbref.com/en/players/565bf0da/David-Abraham,2024-12-04 13:40:31.505477,200
https://fbref.com/en/players/ba115a40/Sebastien-Haller,2024-12-04 13:40:35.498405,200
https://fbref.com/en/players/b82880c6/Simon-Falette,2024-12-04 13:40:39.719398,200
https://fbref.com/en/players/9ab16552/Makoto-Hasebe,2024-12-04 13:40:43.586780,200
https://fbref.com/en/players/b3b7f5a6/Timothy-Chandler,2024-12-04 13:40:46.862991,200
https://fbref.com/en/players/16daec92/Mijat-Gacinovic,2024-12-04 13:40:51.471759,200
https://fbref.com/en/players/536cebe5/Ante-Rebic,2024-12-04 13:40:58.948990,200
https://fbref.com/en/players/9050ddc4/Jetro-Willems,2024-12-04 13:41:01.404847,200
https://fbref.com/en/players/64c07ae1/Carlos-Salcedo,2024-12-04 13:41:05.811436,200
https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa,2024-12-04 13:41:09.290387,200
https://fbref.com/en/players/e26c4233/Marco-Russ,2024-12-04 13:41:13.079739,200
https://fbref.com/en/players/1bcca8b8/Jonathan-de-Guzman,2024-12-04 13:41:17.587614,200
https://fbref.com/en/players/8e58987d/Gelson-Fernandes,2024-12-04 13:41:21.373515,200
https://fbref.com/en/players/4d8cd038/Luka-Jovic,2024-12-04 13:41:25.267370,200
https://fbref.com/en/players/11fd2b75/Omar-Mascarell,2024-12-04 13:41:29.361100,200
https://fbref.com/en/players/500cd987/Marc-Stendera,2024-12-04 13:41:33.045437,200
https://fbref.com/en/players/bbb496b5/Taleb-Tawatha,2024-12-04 13:41:36.730450,200
https://fbref.com/en/players/e665a2db/Marco-Fabian,2024-12-04 13:41:41.443822,200
https://fbref.com/en/players/a2a85828/Aymen-Barkok,2024-12-04 13:41:45.232658,200
https://fbref.com/en/players/710fbdd1/Branimir-Hrgota,2024-12-04 13:41:49.538536,200
https://fbref.com/en/players/15b287da/Daichi-Kamada,2024-12-04 13:41:51.851833,200
https://fbref.com/en/players/33ec696b/Marijan-Cavar,2024-12-04 13:41:56.698763,200
https://fbref.com/en/players/eb61713c/Danny-Blum,2024-12-04 13:42:01.005467,200
https://fbref.com/en/players/2e64bb49/Slobodan-Medojevic,2024-12-04 13:42:04.790571,200
https://fbref.com/en/players/362aa29d/Alexander-Meier,2024-12-04 13:42:09.194158,200
https://fbref.com/en/players/8d64d363/Max-Besuschkow,2024-12-04 13:42:13.290825,200
https://fbref.com/en/players/00f36fae/Deji-Beyreuther,2024-12-04 13:42:16.455606,200
https://fbref.com/en/players/ddcc4dd3/Jan-Zimmermann,2024-12-04 13:42:20.757540,200
https://fbref.com/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats,2024-12-04 13:42:25.683336,200
https://fbref.com/en/players/f521b80a/Matthias-Ginter,2024-12-04 13:42:29.393275,200
https://fbref.com/en/players/50871bcc/Thorgan-Hazard,2024-12-04 13:42:31.840750,200
https://fbref.com/en/players/48035304/Nico-Elvedi,2024-12-04 13:42:37.250877,200
https://fbref.com/en/players/1900032e/Jannik-Vestergaard,2024-12-04 13:42:39.916307,200
https://fbref.com/en/players/7cd6badb/Lars-Stindl,2024-12-04 13:42:45.136083,200
https://fbref.com/en/players/420c18a1/Yann-Sommer,2024-12-04 13:42:49.749805,200
https://fbref.com/en/players/384d58d9/Denis-Zakaria,2024-12-04 13:42:53.127790,200
https://fbref.com/en/players/b69261a0/Oscar-Wendt,2024-12-04 13:42:57.223023,200
https://fbref.com/en/players/496aeede/Christoph-Kramer,2024-12-04 13:43:00.906206,200
https://fbref.com/en/players/791af558/Raffael,2024-12-04 13:43:05.107882,200
https://fbref.com/en/players/dfb6490a/Patrick-Herrmann,2024-12-04 13:43:08.892470,200
https://fbref.com/en/players/2903a856/Jonas-Hofmann,2024-12-04 13:43:13.092024,200
https://fbref.com/en/players/5722eced/Mickael-Cuisance,2024-12-04 13:43:17.489253,200
https://fbref.com/en/players/54e4866f/Vincenzo-Grifo,2024-12-04 13:43:21.490299,200
https://fbref.com/en/players/34b54da7/Tony-Jantschke,2024-12-04 13:43:24.764531,200
https://fbref.com/en/players/76e5da9d/Fabian-Johnson,2024-12-04 13:43:29.275479,200
https://fbref.com/en/players/8b6e0db2/Reece-Oxford,2024-12-04 13:43:31.933482,200
https://fbref.com/en/players/9b285700/Raul-Bobadilla,2024-12-04 13:43:37.463548,200
https://fbref.com/en/players/15ea94de/Josip-Drmic,2024-12-04 13:43:41.054562,200
https://fbref.com/en/players/0d8a37c2/Tobias-Sippel,2024-12-04 13:43:45.349885,200
https://fbref.com/en/players/096a77c4/Ibrahima-Traore,2024-12-04 13:43:47.820789,200
https://fbref.com/en/players/17780d2b/Tobias-Strobl,2024-12-04 13:43:52.820684,200
https://fbref.com/en/players/fe888e39/Laszlo-Benes,2024-12-04 13:43:55.901413,200
https://fbref.com/en/players/45870256/Florian-Mayer,2024-12-04 13:44:00.502204,200
https://fbref.com/en/players/5603d397/Mandela-Egbo,2024-12-04 13:44:05.109258,200
https://fbref.com/en/players/57200916/Julio-Villalba,2024-12-04 13:44:09.000725,200
https://fbref.com/en/players/379c0717/Marcel-Benger,2024-12-04 13:44:12.789589,200
https://fbref.com/en/players/9af1f9ff/Jordan-Beyer,2024-12-04 13:44:15.738766,200
https://fbref.com/en/players/565c3fe4/Aaron-Herzog,2024-12-04 13:44:20.462741,200
https://fbref.com/en/players/77e6262b/Justin-Hoffmans,2024-12-04 13:44:24.148562,200
https://fbref.com/en/players/226ddf9d/Moritz-Nicolas,2024-12-04 13:44:27.944938,200
https://fbref.com/en/players/7a3ec1ac/Kwame-Yeboah,2024-12-04 13:44:32.545001,200
https://fbref.com/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats,2024-12-04 13:44:38.186794,200
https://fbref.com/en/players/f7aa75bd/Marvin-Plattenhardt,2024-12-04 13:44:40.744256,200
https://fbref.com/en/players/27d2618c/Rune-Jarstein,2024-12-04 13:44:45.471311,200
https://fbref.com/en/players/2042d931/Salomon-Kalou,2024-12-04 13:44:49.553278,200
https://fbref.com/en/players/3376a776/Karim-Rekik,2024-12-04 13:44:53.034436,200
https://fbref.com/en/players/aad48be9/Niklas-Stark,2024-12-04 13:44:55.902914,200
https://fbref.com/en/players/ecab64a0/Per-Ciljan-Skjelbred,2024-12-04 13:45:01.533928,200
https://fbref.com/en/players/30c220c3/Mitchell-Weiser,2024-12-04 13:45:05.222297,200
https://fbref.com/en/players/1238a3f9/Davie-Selke,2024-12-04 13:45:09.422703,200
https://fbref.com/en/players/016ff750/Valentino-Lazaro,2024-12-04 13:45:13.207262,200
https://fbref.com/en/players/b93b7882/Mathew-Leckie,2024-12-04 13:45:17.611816,200
https://fbref.com/en/players/3eb0f2df/Vladimir-Darida,2024-12-04 13:45:21.706680,200
https://fbref.com/en/players/a63a995f/Fabian-Lustenberger,2024-12-04 13:45:25.188646,200
https://fbref.com/en/players/c3fd9887/Vedad-Ibisevic,2024-12-04 13:45:27.852363,200
https://fbref.com/en/players/c18d22f5/Peter-Pekarik,2024-12-04 13:45:33.443972,200
https://fbref.com/en/players/ab700320/Arne-Maier,2024-12-04 13:45:36.975968,200
